PRES,BU,PLOT,BP,SIZE,SIZE(noCM),STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,GROUPS,STEMS(original)
ABRP,21,1,21_1,J (> 40),J,0,38589,2005,38091,2004,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,B (2.6 - 5),B,1,38589,2005,38091,2004,B-C-D (2.6 - 15),1
ABRP,21,2,21_2,C (5.1 - 10),C,3,38589,2005,38091,2004,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,D (10.1 - 15),D,1,38589,2005,38091,2004,B-C-D (2.6 - 15),1
ABRP,21,2,21_2,E (15.1 - 20),E,2,38589,2005,38091,2004,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,F (20.1 - 25),F,5,38589,2005,38091,2004,E-F-G (15.1 - 30),5
ABRP,21,2,21_2,G (25.1 - 30),G,2,38589,2005,38091,2004,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,H (30.1 - 35),H,1,38589,2005,38091,2004,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,I (35.1 - 40),I,1,38589,2005,38091,2004,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,J (> 40),J,0,38589,2005,38091,2004,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,B (2.6 - 5),B,6,38587,2005,38091,2004,B-C-D (2.6 - 15),6
ABRP,21,3,21_3,C (5.1 - 10),C,2,38587,2005,38091,2004,B-C-D (2.6 - 15),2
ABRP,21,3,21_3,D (10.1 - 15),D,0,38587,2005,38091,2004,B-C-D (2.6 - 15),0
ABRP,21,3,21_3,E (15.1 - 20),E,0,38587,2005,38091,2004,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,F (20.1 - 25),F,1,38587,2005,38091,2004,E-F-G (15.1 - 30),1
ABRP,21,3,21_3,G (25.1 - 30),G,3,38587,2005,38091,2004,E-F-G (15.1 - 30),3
ABRP,21,3,21_3,H (30.1 - 35),H,1,38587,2005,38091,2004,H-I-J (30.1 - 40+),1
ABRP,21,3,21_3,I (35.1 - 40),I,0,38587,2005,38091,2004,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,J (> 40),J,0,38587,2005,38091,2004,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,B (2.6 - 5),B,0,39357,2007,2006,2006,B-C-D (2.6 - 15),0
ABRP,21,1,21_1,C (5.1 - 10),C,1,39357,2007,2006,2006,B-C-D (2.6 - 15),1
ABRP,21,1,21_1,D (10.1 - 15),D,0,39357,2007,2006,2006,B-C-D (2.6 - 15),0
ABRP,21,1,21_1,E (15.1 - 20),E,0,39357,2007,2006,2006,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,F (20.1 - 25),F,1,39357,2007,2006,2006,E-F-G (15.1 - 30),1
ABRP,21,1,21_1,G (25.1 - 30),G,0,39357,2007,2006,2006,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,H (30.1 - 35),H,1,39357,2007,2006,2006,H-I-J (30.1 - 40+),1
ABRP,21,1,21_1,I (35.1 - 40),I,0,39357,2007,2006,2006,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,J (> 40),J,0,39357,2007,2006,2006,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,B (2.6 - 5),B,1,39357,2007,2006,2006,B-C-D (2.6 - 15),1
ABRP,21,2,21_2,C (5.1 - 10),C,3,39357,2007,2006,2006,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,D (10.1 - 15),D,1,39357,2007,2006,2006,B-C-D (2.6 - 15),1
ABRP,21,2,21_2,E (15.1 - 20),E,2,39357,2007,2006,2006,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,F (20.1 - 25),F,5,39357,2007,2006,2006,E-F-G (15.1 - 30),5
ABRP,21,2,21_2,G (25.1 - 30),G,2,39357,2007,2006,2006,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,H (30.1 - 35),H,1,39357,2007,2006,2006,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,I (35.1 - 40),I,1,39357,2007,2006,2006,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,J (> 40),J,0,39357,2007,2006,2006,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,B (2.6 - 5),B,5,39358,2007,2006,2006,B-C-D (2.6 - 15),5
ABRP,21,3,21_3,C (5.1 - 10),C,1,39358,2007,2006,2006,B-C-D (2.6 - 15),1
ABRP,21,3,21_3,D (10.1 - 15),D,0,39358,2007,2006,2006,B-C-D (2.6 - 15),0
ABRP,21,3,21_3,E (15.1 - 20),E,0,39358,2007,2006,2006,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,F (20.1 - 25),F,1,39358,2007,2006,2006,E-F-G (15.1 - 30),1
ABRP,21,3,21_3,G (25.1 - 30),G,3,39358,2007,2006,2006,E-F-G (15.1 - 30),3
ABRP,21,3,21_3,H (30.1 - 35),H,1,39358,2007,2006,2006,H-I-J (30.1 - 40+),1
ABRP,21,3,21_3,I (35.1 - 40),I,0,39358,2007,2006,2006,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,J (> 40),J,0,39358,2007,2006,2006,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,B (2.6 - 5),B,1,40014,2009,39619,2008,B-C-D (2.6 - 15),1
ABRP,21,1,21_1,C (5.1 - 10),C,1,40014,2009,39619,2008,B-C-D (2.6 - 15),1
ABRP,21,1,21_1,D (10.1 - 15),D,0,40014,2009,39619,2008,B-C-D (2.6 - 15),0
ABRP,21,1,21_1,E (15.1 - 20),E,0,40014,2009,39619,2008,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,F (20.1 - 25),F,0,40014,2009,39619,2008,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,G (25.1 - 30),G,0,40014,2009,39619,2008,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,H (30.1 - 35),H,0,40014,2009,39619,2008,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,I (35.1 - 40),I,1,40014,2009,39619,2008,H-I-J (30.1 - 40+),1
ABRP,21,1,21_1,J (> 40),J,0,40014,2009,39619,2008,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,B (2.6 - 5),B,0,40014,2009,39619,2008,B-C-D (2.6 - 15),0
ABRP,21,2,21_2,C (5.1 - 10),C,3,40014,2009,39619,2008,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,D (10.1 - 15),D,1,40014,2009,39619,2008,B-C-D (2.6 - 15),1
ABRP,21,2,21_2,E (15.1 - 20),E,2,40014,2009,39619,2008,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,F (20.1 - 25),F,5,40014,2009,39619,2008,E-F-G (15.1 - 30),5
ABRP,21,2,21_2,G (25.1 - 30),G,2,40014,2009,39619,2008,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,H (30.1 - 35),H,1,40014,2009,39619,2008,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,I (35.1 - 40),I,1,40014,2009,39619,2008,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,J (> 40),J,0,40014,2009,39619,2008,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,B (2.6 - 5),B,1,40014,2009,39619,2008,B-C-D (2.6 - 15),1
ABRP,21,3,21_3,C (5.1 - 10),C,5,40014,2009,39619,2008,B-C-D (2.6 - 15),5
ABRP,21,3,21_3,D (10.1 - 15),D,1,40014,2009,39619,2008,B-C-D (2.6 - 15),1
ABRP,21,3,21_3,E (15.1 - 20),E,0,40014,2009,39619,2008,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,F (20.1 - 25),F,0,40014,2009,39619,2008,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,G (25.1 - 30),G,3,40014,2009,39619,2008,E-F-G (15.1 - 30),3
ABRP,21,3,21_3,H (30.1 - 35),H,1,40014,2009,39619,2008,H-I-J (30.1 - 40+),1
ABRP,21,3,21_3,I (35.1 - 40),I,0,40014,2009,39619,2008,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,J (> 40),J,0,40014,2009,39619,2008,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,B (2.6 - 5),B,2,40815,2011,2010,2010,B-C-D (2.6 - 15),2
ABRP,21,1,21_1,C (5.1 - 10),C,1,40815,2011,2010,2010,B-C-D (2.6 - 15),1
ABRP,21,1,21_1,D (10.1 - 15),D,0,40815,2011,2010,2010,B-C-D (2.6 - 15),0
ABRP,21,1,21_1,E (15.1 - 20),E,0,40815,2011,2010,2010,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,F (20.1 - 25),F,0,40815,2011,2010,2010,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,G (25.1 - 30),G,0,40815,2011,2010,2010,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,H (30.1 - 35),H,0,40815,2011,2010,2010,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,I (35.1 - 40),I,1,40815,2011,2010,2010,H-I-J (30.1 - 40+),1
ABRP,21,1,21_1,J (> 40),J,0,40815,2011,2010,2010,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,B (2.6 - 5),B,3,40815,2011,2010,2010,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,C (5.1 - 10),C,3,40815,2011,2010,2010,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,D (10.1 - 15),D,1,40815,2011,2010,2010,B-C-D (2.6 - 15),1
ABRP,21,2,21_2,E (15.1 - 20),E,2,40815,2011,2010,2010,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,F (20.1 - 25),F,5,40815,2011,2010,2010,E-F-G (15.1 - 30),5
ABRP,21,2,21_2,G (25.1 - 30),G,2,40815,2011,2010,2010,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,H (30.1 - 35),H,1,40815,2011,2010,2010,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,I (35.1 - 40),I,1,40815,2011,2010,2010,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,J (> 40),J,0,40815,2011,2010,2010,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,B (2.6 - 5),B,2,40815,2011,2010,2010,B-C-D (2.6 - 15),2
ABRP,21,3,21_3,C (5.1 - 10),C,3,40815,2011,2010,2010,B-C-D (2.6 - 15),3
ABRP,21,3,21_3,D (10.1 - 15),D,1,40815,2011,2010,2010,B-C-D (2.6 - 15),1
ABRP,21,3,21_3,E (15.1 - 20),E,0,40815,2011,2010,2010,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,F (20.1 - 25),F,0,40815,2011,2010,2010,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,G (25.1 - 30),G,3,40815,2011,2010,2010,E-F-G (15.1 - 30),3
ABRP,21,3,21_3,H (30.1 - 35),H,1,40815,2011,2010,2010,H-I-J (30.1 - 40+),1
ABRP,21,3,21_3,I (35.1 - 40),I,0,40815,2011,2010,2010,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,J (> 40),J,0,40815,2011,2010,2010,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,B (2.6 - 5),B,0,43004,2017,2016,2016,B-C-D (2.6 - 15),0
ABRP,21,1,21_1,C (5.1 - 10),C,3,43004,2017,2016,2016,B-C-D (2.6 - 15),3
ABRP,21,1,21_1,D (10.1 - 15),D,1,43004,2017,2016,2016,B-C-D (2.6 - 15),1
ABRP,21,1,21_1,E (15.1 - 20),E,0,43004,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,F (20.1 - 25),F,0,43004,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,G (25.1 - 30),G,0,43004,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,H (30.1 - 35),H,0,43004,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,I (35.1 - 40),I,1,43004,2017,2016,2016,H-I-J (30.1 - 40+),1
ABRP,21,1,21_1,J (> 40),J,0,43004,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,B (2.6 - 5),B,3,43004,2017,2016,2016,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,C (5.1 - 10),C,3,43004,2017,2016,2016,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,D (10.1 - 15),D,3,43004,2017,2016,2016,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,E (15.1 - 20),E,2,43004,2017,2016,2016,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,F (20.1 - 25),F,5,43004,2017,2016,2016,E-F-G (15.1 - 30),5
ABRP,21,2,21_2,G (25.1 - 30),G,2,43004,2017,2016,2016,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,H (30.1 - 35),H,0,43004,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,I (35.1 - 40),I,2,43004,2017,2016,2016,H-I-J (30.1 - 40+),2
ABRP,21,2,21_2,J (> 40),J,0,43004,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,B (2.6 - 5),B,2,43004,2017,2016,2016,B-C-D (2.6 - 15),2
ABRP,21,3,21_3,C (5.1 - 10),C,4,43004,2017,2016,2016,B-C-D (2.6 - 15),4
ABRP,21,3,21_3,D (10.1 - 15),D,2,43004,2017,2016,2016,B-C-D (2.6 - 15),2
ABRP,21,3,21_3,E (15.1 - 20),E,0,43004,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,F (20.1 - 25),F,0,43004,2017,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,G (25.1 - 30),G,2,43004,2017,2016,2016,E-F-G (15.1 - 30),2
ABRP,21,3,21_3,H (30.1 - 35),H,2,43004,2017,2016,2016,H-I-J (30.1 - 40+),2
ABRP,21,3,21_3,I (35.1 - 40),I,0,43004,2017,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,J (> 40),J,6,43004,2017,2016,2016,H-I-J (30.1 - 40+),6
ABRP,21,1,21_1,B (2.6 - 5),B,0,43670,2019,2016,2016,B-C-D (2.6 - 15),0
ABRP,21,1,21_1,C (5.1 - 10),C,2,43670,2019,2016,2016,B-C-D (2.6 - 15),2
ABRP,21,1,21_1,D (10.1 - 15),D,1,43670,2019,2016,2016,B-C-D (2.6 - 15),1
ABRP,21,1,21_1,E (15.1 - 20),E,1,43670,2019,2016,2016,E-F-G (15.1 - 30),1
ABRP,21,1,21_1,F (20.1 - 25),F,0,43670,2019,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,G (25.1 - 30),G,0,43670,2019,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,1,21_1,H (30.1 - 35),H,0,43670,2019,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,1,21_1,I (35.1 - 40),I,1,43670,2019,2016,2016,H-I-J (30.1 - 40+),1
ABRP,21,1,21_1,J (> 40),J,0,43670,2019,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,B (2.6 - 5),B,3,43670,2019,2016,2016,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,C (5.1 - 10),C,1,43670,2019,2016,2016,B-C-D (2.6 - 15),1
ABRP,21,2,21_2,D (10.1 - 15),D,3,43670,2019,2016,2016,B-C-D (2.6 - 15),3
ABRP,21,2,21_2,E (15.1 - 20),E,2,43670,2019,2016,2016,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,F (20.1 - 25),F,6,43670,2019,2016,2016,E-F-G (15.1 - 30),6
ABRP,21,2,21_2,G (25.1 - 30),G,2,43670,2019,2016,2016,E-F-G (15.1 - 30),2
ABRP,21,2,21_2,H (30.1 - 35),H,0,43670,2019,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,2,21_2,I (35.1 - 40),I,1,43670,2019,2016,2016,H-I-J (30.1 - 40+),1
ABRP,21,2,21_2,J (> 40),J,0,43670,2019,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,B (2.6 - 5),B,2,43670,2019,2016,2016,B-C-D (2.6 - 15),2
ABRP,21,3,21_3,C (5.1 - 10),C,4,43670,2019,2016,2016,B-C-D (2.6 - 15),4
ABRP,21,3,21_3,D (10.1 - 15),D,1,43670,2019,2016,2016,B-C-D (2.6 - 15),1
ABRP,21,3,21_3,E (15.1 - 20),E,2,43670,2019,2016,2016,E-F-G (15.1 - 30),2
ABRP,21,3,21_3,F (20.1 - 25),F,0,43670,2019,2016,2016,E-F-G (15.1 - 30),0
ABRP,21,3,21_3,G (25.1 - 30),G,1,43670,2019,2016,2016,E-F-G (15.1 - 30),1
ABRP,21,3,21_3,H (30.1 - 35),H,2,43670,2019,2016,2016,H-I-J (30.1 - 40+),2
ABRP,21,3,21_3,I (35.1 - 40),I,0,43670,2019,2016,2016,H-I-J (30.1 - 40+),0
ABRP,21,3,21_3,J (> 40),J,0,43670,2019,2016,2016,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,B (2.6 - 5),B,0,35292,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,C (5.1 - 10),C,0,35292,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,D (10.1 - 15),D,0,35292,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,E (15.1 - 20),E,0,35292,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,F (20.1 - 25),F,0,35292,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,G (25.1 - 30),G,0,35292,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,H (30.1 - 35),H,0,35292,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,I (35.1 - 40),I,0,35292,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,J (> 40),J,0,35292,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,2,22_2,B (2.6 - 5),B,0,35293,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,2,22_2,C (5.1 - 10),C,0,35293,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,2,22_2,D (10.1 - 15),D,0,35293,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,2,22_2,E (15.1 - 20),E,0,35293,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,2,22_2,F (20.1 - 25),F,0,35293,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,2,22_2,G (25.1 - 30),G,0,35293,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,2,22_2,H (30.1 - 35),H,0,35293,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,2,22_2,I (35.1 - 40),I,0,35293,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,2,22_2,J (> 40),J,0,35293,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,3,22_3,B (2.6 - 5),B,0,35293,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,3,22_3,C (5.1 - 10),C,0,35293,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,3,22_3,D (10.1 - 15),D,0,35293,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,3,22_3,E (15.1 - 20),E,0,35293,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,3,22_3,F (20.1 - 25),F,0,35293,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,3,22_3,G (25.1 - 30),G,0,35293,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,3,22_3,H (30.1 - 35),H,0,35293,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,3,22_3,I (35.1 - 40),I,0,35293,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,3,22_3,J (> 40),J,0,35293,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,4,22_4,B (2.6 - 5),B,0,35296,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,4,22_4,C (5.1 - 10),C,0,35296,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,4,22_4,D (10.1 - 15),D,0,35296,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,4,22_4,E (15.1 - 20),E,0,35296,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,4,22_4,F (20.1 - 25),F,1,35296,1996,34784,1995,E-F-G (15.1 - 30),1
ABRP,22,4,22_4,G (25.1 - 30),G,1,35296,1996,34784,1995,E-F-G (15.1 - 30),1
ABRP,22,4,22_4,H (30.1 - 35),H,0,35296,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,4,22_4,I (35.1 - 40),I,0,35296,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,4,22_4,J (> 40),J,0,35296,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,5,22_5,B (2.6 - 5),B,0,35303,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,5,22_5,C (5.1 - 10),C,0,35303,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,5,22_5,D (10.1 - 15),D,0,35303,1996,34784,1995,B-C-D (2.6 - 15),0
ABRP,22,5,22_5,E (15.1 - 20),E,0,35303,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,5,22_5,F (20.1 - 25),F,0,35303,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,5,22_5,G (25.1 - 30),G,0,35303,1996,34784,1995,E-F-G (15.1 - 30),0
ABRP,22,5,22_5,H (30.1 - 35),H,0,35303,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,5,22_5,I (35.1 - 40),I,0,35303,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,5,22_5,J (> 40),J,0,35303,1996,34784,1995,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,B (2.6 - 5),B,0,36388,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,C (5.1 - 10),C,0,36388,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,D (10.1 - 15),D,0,36388,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,E (15.1 - 20),E,0,36388,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,F (20.1 - 25),F,0,36388,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,G (25.1 - 30),G,0,36388,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,H (30.1 - 35),H,0,36388,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,I (35.1 - 40),I,0,36388,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,J (> 40),J,0,36388,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,2,22_2,B (2.6 - 5),B,0,36392,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,2,22_2,C (5.1 - 10),C,0,36392,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,2,22_2,D (10.1 - 15),D,0,36392,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,2,22_2,E (15.1 - 20),E,0,36392,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,2,22_2,F (20.1 - 25),F,0,36392,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,2,22_2,G (25.1 - 30),G,0,36392,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,2,22_2,H (30.1 - 35),H,0,36392,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,2,22_2,I (35.1 - 40),I,0,36392,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,2,22_2,J (> 40),J,0,36392,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,3,22_3,B (2.6 - 5),B,0,36390,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,3,22_3,C (5.1 - 10),C,0,36390,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,3,22_3,D (10.1 - 15),D,0,36390,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,3,22_3,E (15.1 - 20),E,0,36390,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,3,22_3,F (20.1 - 25),F,0,36390,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,3,22_3,G (25.1 - 30),G,0,36390,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,3,22_3,H (30.1 - 35),H,0,36390,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,3,22_3,I (35.1 - 40),I,0,36390,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,3,22_3,J (> 40),J,0,36390,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,4,22_4,B (2.6 - 5),B,0,36390,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,4,22_4,C (5.1 - 10),C,0,36390,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,4,22_4,D (10.1 - 15),D,0,36390,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,4,22_4,E (15.1 - 20),E,1,36390,1999,36006,1998,E-F-G (15.1 - 30),1
ABRP,22,4,22_4,F (20.1 - 25),F,1,36390,1999,36006,1998,E-F-G (15.1 - 30),1
ABRP,22,4,22_4,G (25.1 - 30),G,1,36390,1999,36006,1998,E-F-G (15.1 - 30),1
ABRP,22,4,22_4,H (30.1 - 35),H,0,36390,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,4,22_4,I (35.1 - 40),I,0,36390,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,4,22_4,J (> 40),J,0,36390,1999,36006,1998,H-I-J (30.1 - 40+),0
ABRP,22,5,22_5,B (2.6 - 5),B,0,36389,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,5,22_5,C (5.1 - 10),C,0,36389,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,5,22_5,D (10.1 - 15),D,0,36389,1999,36006,1998,B-C-D (2.6 - 15),0
ABRP,22,5,22_5,E (15.1 - 20),E,0,36389,1999,36006,1998,E-F-G (15.1 - 30),0
ABRP,22,5,22_5,F (20.1 - 25),F,0,36389,1999,35912,1998,E-F-G (15.1 - 30),0
ABRP,22,5,22_5,G (25.1 - 30),G,0,36389,1999,35912,1998,E-F-G (15.1 - 30),0
ABRP,22,5,22_5,H (30.1 - 35),H,0,36389,1999,35912,1998,H-I-J (30.1 - 40+),0
ABRP,22,5,22_5,I (35.1 - 40),I,0,36389,1999,35912,1998,H-I-J (30.1 - 40+),0
ABRP,22,5,22_5,J (> 40),J,0,36389,1999,35912,1998,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,B (2.6 - 5),B,0,37503,2002,36994,2001,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,C (5.1 - 10),C,0,37503,2002,36994,2001,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,D (10.1 - 15),D,0,37503,2002,36994,2001,B-C-D (2.6 - 15),0
ABRP,22,1,22_1,E (15.1 - 20),E,0,37503,2002,36994,2001,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,F (20.1 - 25),F,0,37503,2002,36994,2001,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,G (25.1 - 30),G,0,37503,2002,36994,2001,E-F-G (15.1 - 30),0
ABRP,22,1,22_1,H (30.1 - 35),H,0,37503,2002,36994,2001,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,I (35.1 - 40),I,0,37503,2002,36994,2001,H-I-J (30.1 - 40+),0
ABRP,22,1,22_1,J (> 40),J,0,37503,2002,36994,2001,H-I-J (30.1 - 40+),0
